id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,distrito
LA PAMPA_HUCAL,"Hucal, La Pampa",JUNTOS POR EL CAMBIO,1.7,0.0,0.31,5.93,33.74,28.33,0.63,0.29,0.67,0.87,0.49,0.0,0.0,0.0,27.03,76,0,14,265,1509,1267,28,13,30,39,22,0,0,0,1209,65.88,7227,4761,4.68,0.0,1.39,223,0,LA PAMPA
LA PAMPA_LIHUEL CALEL,"Lihuel Calel, La Pampa",UNION POR LA PATRIA,0.0,0.0,0.0,1.3,29.22,31.82,1.3,0.65,0.0,0.65,0.0,0.0,0.0,0.0,35.06,0,0,0,2,45,49,2,1,0,1,0,0,0,0,54,57.72,272,157,1.27,0.0,0.64,2,0,LA PAMPA
LA PAMPA_LIMAY MAHUIDA,"Limay Mahuida, La Pampa",LA LIBERTAD AVANZA,0.0,0.0,0.0,1.27,22.78,42.41,0.0,0.0,0.63,0.0,0.63,0.0,0.0,0.0,32.28,0,0,0,2,36,67,0,0,1,0,1,0,0,0,51,43.9,385,169,2.96,0.0,3.55,5,0,LA PAMPA
LA PAMPA_LOVENTUE,"Loventue, La Pampa",UNION POR LA PATRIA,1.92,0.0,0.38,3.0,27.26,30.45,0.5,0.21,0.25,0.58,0.33,0.15,0.0,0.0,34.97,100,0,20,156,1418,1584,26,11,13,30,17,8,0,0,1819,65.92,8171,5386,1.8,0.35,1.26,97,19,LA PAMPA
LA PAMPA_MARACO,"Maraco, La Pampa",LA LIBERTAD AVANZA,2.02,0.26,0.31,4.52,28.88,36.92,0.71,0.22,0.37,0.69,0.38,0.6,0.0,0.04,24.08,771,98,119,1726,11034,14106,271,85,143,262,145,228,0,15,9199,72.15,54714,39478,1.72,0.04,1.47,679,17,LA PAMPA
LA PAMPA_PUELEN,"Puelen, La Pampa",LA LIBERTAD AVANZA,1.36,0.0,0.69,3.36,17.41,53.66,0.4,0.24,0.28,0.72,0.21,0.0,0.0,0.0,21.67,79,0,40,195,1010,3113,23,14,16,42,12,0,0,0,1257,65.78,9080,5973,1.34,0.03,1.51,80,2,LA PAMPA
LA PAMPA_QUEMU QUEMU,"Quemu Quemu, La Pampa",JUNTOS POR EL CAMBIO,2.04,0.0,0.18,3.3,40.98,31.69,0.46,0.18,0.44,0.36,0.46,0.0,0.0,0.0,19.89,101,0,9,164,2034,1573,23,9,22,18,23,0,0,0,987,65.5,7799,5108,1.59,0.06,1.19,81,3,LA PAMPA
LA PAMPA_RANCUL,"Rancul, La Pampa",LA LIBERTAD AVANZA,1.1,0.17,0.22,2.88,29.89,33.1,0.45,0.21,0.49,0.3,0.39,0.04,0.0,0.0,30.77,59,9,12,154,1601,1773,24,11,26,16,21,2,0,0,1648,57.15,9726,5558,2.28,0.0,1.35,127,0,LA PAMPA
LA PAMPA_REALICO,"Realico, La Pampa",LA LIBERTAD AVANZA,0.95,0.03,0.31,4.22,33.26,35.82,0.31,0.16,0.26,0.3,0.31,0.07,0.0,0.0,24.02,96,3,31,426,3358,3616,31,16,26,30,31,7,0,0,2425,68.68,15241,10468,2.26,0.06,1.23,237,6,LA PAMPA
LA PAMPA_TOAY,"Toay, La Pampa",LA LIBERTAD AVANZA,2.08,0.0,0.25,3.78,24.83,33.72,0.51,0.17,0.27,0.39,0.39,1.28,0.0,0.0,32.32,216,0,26,393,2578,3502,53,18,28,41,40,133,0,0,3356,72.21,14943,10791,2.1,0.03,1.64,227,3,LA PAMPA
LA PAMPA_TRENEL,"Trenel, La Pampa",UNION POR LA PATRIA,1.07,0.0,0.26,4.35,25.17,30.21,0.49,0.32,0.67,0.41,0.38,0.0,0.0,0.0,36.67,37,0,9,150,869,1043,17,11,23,14,13,0,0,0,1266,70.77,5057,3579,2.4,0.03,1.12,86,1,LA PAMPA
LA PAMPA_UTRACAN,"Utracan, La Pampa",LA LIBERTAD AVANZA,1.25,0.0,0.26,2.84,33.72,36.78,0.47,0.28,0.35,0.34,0.41,0.89,0.01,0.06,22.36,117,0,24,266,3161,3448,44,26,33,32,38,83,1,6,2096,68.79,14286,9828,3.05,0.04,1.52,300,4,LA PAMPA
